"field" "block_n" "trt_id" "entropy" "lower_ci" "upper_ci" "sigma" "mean_post" "posterior_prob"
"4661" 52 15 11 1.81981660556552 -0.78366667925 4.473781885 1.49313520295055 1.689835624011 0.85
"4662" 52 15 12 1.28429200377578 0.0604591632 2.9638270275 0.874024799138423 1.155142503795 0.896666666666667
"4663" 52 15 13 2.02199560560038 0.923476198 8.6322715925 1.82769767264019 3.8435359718 0.996666666666667
"4664" 52 15 14 1.73618245474053 -0.5072582655 5.07218434 1.37333751767011 2.67003297718667 0.99
"4665" 52 15 15 2.09742629175708 -1.239824845 6.4271456525 1.97089500837904 2.5946710291 0.95
"4666" 52 20 1 1.88824789452915 -6.3871286125 -0.446772860750002 1.59888955684313 -3.4873315249 NA
"4667" 52 20 2 1.92809587483693 -4.9179935575 1.2123240325 1.66388851445897 -1.74530153470533 0.876666666666667
"4668" 52 20 3 1.89913811474388 -5.65943236 0.378134532 1.61639697299808 -2.71878426160267 0.66
"4669" 52 20 4 1.35827337861255 -4.51092631 -0.926527902000001 0.94113832286659 -2.758802802 0.61
"4670" 52 20 5 1.61354301180085 -4.3403711675 0.4884608525 1.21483040002966 -1.25441748205 0.856666666666667
"4671" 52 20 6 2.03421848328555 -3.39200392 3.2619440625 1.85017448356042 -0.0462108628333333 0.896666666666667
"4672" 52 20 7 2.16736360666006 -4.23638275 3.2905695675 2.11366852121045 -0.219337109787 0.963333333333333
"4673" 52 20 8 2.09449932937597 -4.8390734 1.93630828 1.96513470703749 -1.33419460892867 0.9
"4674" 52 20 9 2.01460282123204 -3.30910706 3.8231590525 1.8142357198246 0.582007590152333 0.943333333333333
"4675" 52 20 10 1.42833779192506 0.81015216075 4.8492539975 1.00944357047638 2.75648782426667 1
"4676" 52 20 11 2.1805008119656 -2.2770241425 4.7850088025 2.14161941484188 0.488377867107 1
"4677" 52 20 12 1.95584890904767 -0.060995338 6.7431231325 1.71071322781118 3.44696763877667 0.996666666666667
"4678" 52 20 13 1.72209322823671 0.641248624 5.37644516 1.35412392448454 2.6217589386 1
"4679" 52 20 14 2.11693464453318 -2.4535266025 4.7045934325 2.00972141171574 2.099213244863 0.933333333333333
"4680" 52 20 15 2.1708897904169 -0.71996003125 5.8724404925 2.12113486092385 2.5881064908991 1
"4681" 53 4 1 1.74597268234603 -7.87334332 -2.3553630875 1.38684883606861 -4.336603428 NA
"4682" 53 4 2 1.92909488407291 -5.083584945 0.623192605499997 1.66555158502566 -2.60916980805 0.856666666666667
"4683" 53 4 3 1.77567036205432 -4.69385456 0.1040316209 1.42865269504128 -2.21430549014333 0.866666666666667
"4684" 53 4 4 2.01962611596426 -5.884754815 0.464241648 1.82337208868392 -2.23957113592 0.863333333333333
"4685" 53 4 5 1.75563519145742 -6.085697295 -0.302137041000002 1.40031422554234 -4.16564971439667 0.446666666666667
"4686" 53 4 6 1.58740953589822 -3.90719928 1.3353674325 1.18349390821175 -1.28527596940367 0.976666666666667
"4687" 53 4 7 1.34521435348085 -2.006976255 1.77961292 0.928927875652801 0.035996531326 0.993333333333333
"4688" 53 4 8 1.74404940318597 -2.6349928625 2.38567681 1.38418410193926 -0.711349184566667 1
"4689" 53 4 9 2.02781189662648 -2.57136271 4.26439680999999 1.83835906904856 1.168652982776 1
"4690" 53 4 10 1.81533166724473 0.6438418695 6.7387991675 1.48645357819804 2.93711378653333 1
"4691" 53 4 11 2.33067426937145 -1.269888915 5.5496327125 2.48863840638082 2.31085093597 1
"4692" 53 4 12 1.90324024371142 -0.64278834675 5.2399036775 1.62304126038874 2.92224118281333 1
"4693" 53 4 13 1.78246374027959 0.15937365125 5.9210017475 1.43839111408087 2.90965079461333 1
"4694" 53 4 14 1.7994060271508 -0.223707014 6.2193473 1.46296835844378 3.50746463844667 1
"4695" 53 4 15 2.04923279643079 0.3720808405 8.0284822175 1.87816317231072 4.72800536803 1
"4696" 53 6 1 2.09643946472526 -5.5069932525 0.17064448525 1.96895103524827 -2.69696004570667 NA
"4697" 53 6 2 1.32898836409674 -1.85193924 1.204637435 0.9139767284122 -0.458345826813455 0.793333333333333
"4698" 53 6 3 2.13067828015182 -5.81053841 0.142311560999999 2.0375329686758 -3.48994473755333 0.243333333333333
"4699" 53 6 4 1.83284129499834 -3.00085767 3.04745975 1.51271002652294 0.0305438002276667 0.73
"4700" 53 6 5 1.94790540044437 -3.69780886 1.5865758025 1.69717799236982 -0.668933936263333 0.623333333333333
"4701" 53 6 6 2.27624892507813 -3.890996825 3.7612830825 2.35681325738429 1.31424259169 0.826666666666667
"4702" 53 6 7 1.88317249795235 -3.178460855 2.12822901749999 1.5907951168819 0.0543906173666667 0.836666666666667
"4703" 53 6 8 0.528395965607673 1.6215538125 3.1523910075 0.410433004680788 2.27957153633333 1
"4704" 53 6 9 1.87310742370893 -4.59801047 2.1244740925 1.574863954583 -0.444799502426667 0.803333333333333
"4705" 53 6 10 1.41210120550815 -0.1837734965 3.1006191775 0.993185993646333 1.71700550098 0.966666666666667
"4706" 53 6 11 1.38605166812694 -1.8542045675 2.2515945925 0.967648028181003 0.0333557827206667 0.92
"4707" 53 6 12 1.78162343615497 -1.3130922275 3.8040726025 1.43718293578459 1.33589178752377 0.973333333333333
"4708" 53 6 13 1.88641249165469 0.54400709725 7.4696976725 1.59595764180027 3.8239406973 1
"4709" 53 6 14 2.56497553092455 -0.43800516925 8.46932133 3.14570175157982 4.44710582083567 0.943333333333333
"4710" 53 6 15 1.60500091397566 1.7009840325 6.54921301 1.20449739551029 4.87359849966667 1
"4711" 53 10 1 1.99425735073997 -7.6965953425 -0.783411079250002 1.777697197616 -4.3029784482 NA
"4712" 53 10 2 2.04692878537875 -4.5140409225 3.289329085 1.87384084486136 -1.71519616269667 0.876666666666667
"4713" 53 10 3 1.66381856179323 -2.95349309 2.909303805 1.27746804436678 0.26556838272 0.97
"4714" 53 10 4 2.16379880175452 -4.3048622525 2.444350815 2.1061471194274 -1.35410018882333 0.876666666666667
"4715" 53 10 5 2.44315910292988 -4.5519953825 4.406333945 2.78492396036158 -0.2078530737 0.89
"4716" 53 10 6 1.73063990231115 -0.89252131725 5.00944917 1.36574677794386 1.98169587239133 0.99
"4717" 53 10 7 1.89792607540301 -3.4780487425 2.09660285 1.61443902307219 -1.34117902291767 0.893333333333333
"4718" 53 10 8 1.77902617512141 -2.018343355 3.1927830425 1.43345503980249 0.615812950793333 0.983333333333333
"4719" 53 10 9 2.18604471602945 -3.423662025 4.0703271025 2.15352531952184 0.766388681007667 0.986666666666667
"4720" 53 10 10 1.50166712601162 0.0495716345000005 4.6832117325 1.08624695330057 2.4476025286 1
"4721" 53 10 11 2.26752936476911 -2.78321014 5.10794592 2.33635221732464 2.16002790569667 1
"4722" 53 10 12 1.9859890965195 -2.2238601 4.916682505 1.76305934340084 1.31539995931467 0.993333333333333
"4723" 53 10 13 1.62297807861677 -0.61611743125 3.543163595 1.22634664888092 1.696402779597 0.996666666666667
"4724" 53 10 14 2.00000625779831 -1.01529213 5.64663321 1.78794644634409 1.34434334204667 0.996666666666667
"4725" 53 10 15 1.75542790619344 0.59881747725 5.81505523 1.40002399112014 2.65888585858667 1
"4726" 53 12 1 1.45288761047216 -6.651916895 -2.8642279875 1.03453192419431 -4.07507437766667 NA
"4727" 53 12 2 1.73971701414962 -2.1793026625 2.023716175 1.3782002494597 0.510237340298167 1
"4728" 53 12 3 2.37027416541514 -7.575450385 0.512699518999995 2.58916552379196 -2.70069362933967 0.656666666666667
"4729" 53 12 4 1.65570972346923 -5.25715378 0.127434337899999 1.26715114808364 -2.2246080288 0.906666666666667
"4730" 53 12 5 1.76261873263859 -3.3618306775 1.966994805 1.41012760378549 -1.20901013854 0.996666666666667
"4731" 53 12 6 1.4220255091084 -2.7221758975 0.262004627249999 1.00309174552048 -1.38460455418333 1
"4732" 53 12 7 1.84373112238558 -2.6364154125 3.09859248749999 1.5292731989602 -1.13358353571133 1
"4733" 53 12 8 1.59480173035088 -1.788761715 2.78132844 1.19227494087901 0.352865898442 1
"4734" 53 12 9 1.35816729793084 -1.745168975 2.5709075225 0.941038491566894 0.057802653887 1
"4735" 53 12 10 2.21408850968055 -2.6216773125 4.06520031 2.21477313576671 1.16206436769467 1
"4736" 53 12 11 2.05527626706692 -3.1302077425 4.55563610749999 1.88954816407246 2.19114721683667 0.986666666666667
"4737" 53 12 12 1.51602070568207 -0.8722386065 3.8578483325 1.10195091993782 1.06498444126233 1
"4738" 53 12 13 1.47495629654947 2.1406959525 5.5677761625 1.05761647037578 3.432156733 1
"4739" 53 12 14 1.33696398886375 1.1965875325 4.16742305249999 0.921295410579733 3.04205267698533 1
"4740" 53 12 15 2.27191793199522 -2.0594907275 4.835050495 2.34662798755626 2.09225348201333 1
"4741" 53 15 1 2.0014930940239 -6.248306795 0.753617718 1.79060680716025 -3.6219455893 NA
"4742" 53 15 2 2.16261890408874 -5.9034119925 1.2749447025 2.10366354682629 -2.90580002683333 0.62
"4743" 53 15 3 1.73162087379219 -3.23998307 1.9684978275 1.36708719393078 -0.820257315517667 0.89
"4744" 53 15 4 1.9306771859893 -3.7380118825 1.909843445 1.66818907659419 -0.232763973956667 0.853333333333333
"4745" 53 15 5 1.62831766974296 -4.5299893175 -0.127906297750001 1.23291235205042 -2.57086730806667 0.773333333333333
"4746" 53 15 6 1.75004893166552 -3.3879928525 2.8703247775 1.39251351517144 -1.29023554806 0.833333333333333
"4747" 53 15 7 1.8304039599665 -1.569017235 2.796088665 1.50902753493818 0.987862900496667 0.996666666666667
"4748" 53 15 8 1.70044477638376 -5.0609118275 1.72411825 1.32512426928383 -1.26281311982493 0.856666666666667
"4749" 53 15 9 1.85593840645156 -2.5667556 3.817332985 1.54805588083542 -0.188192405637033 0.986666666666667
"4750" 53 15 10 1.48593059515469 -1.86092002 2.2323080075 1.06928699008734 0.476232407890667 0.91
"4751" 53 15 11 2.09987571305935 -0.2179834125 6.1583005475 1.97572847778196 3.2952108567057 0.996666666666667
"4752" 53 15 12 1.85160353163399 -1.046417875 5.27222847749999 1.54135977625458 1.22955354765467 0.993333333333333
"4753" 53 15 13 2.00086319444145 0.29887759275 7.208183215 1.78947925983816 4.53410724043333 0.953333333333333
"4754" 53 15 14 2.0919457759859 0.392859195 6.3262045925 1.96012303215734 3.04110173596 1
"4755" 53 15 15 1.42932233387744 1.60734141 5.5023743675 1.01043789941903 2.85297242466933 1
"4756" 53 20 1 2.03044591516639 -7.8898862375 -0.878407831000003 1.84320772383939 -5.7029703153 NA
"4757" 53 20 2 1.84877417558202 -4.413849715 0.1298568605 1.53700488431847 -1.93045388022867 0.916666666666667
"4758" 53 20 3 1.52941600754476 -3.884204865 -0.36444691375 1.11681119185968 -2.28522930731333 0.933333333333333
"4759" 53 20 4 1.82761828761797 -5.6246110925 0.0723844340249999 1.50482972823253 -2.565330616786 0.863333333333333
"4760" 53 20 5 1.66587447433439 -3.1208545175 1.35392459999999 1.28009710857712 -0.954782729836667 0.993333333333333
"4761" 53 20 6 2.07140254009273 -4.7317059225 2.5240244675 1.9202665545301 -0.6053673126 0.873333333333333
"4762" 53 20 7 1.8814462510275 -4.8382852425 2.8205465275 1.58805138056784 -0.533065268276667 0.99
"4763" 53 20 8 2.17513458710945 -3.971014475 3.31748323 2.13015778385451 -0.105225609247333 0.933333333333333
"4764" 53 20 9 1.86277754824207 -0.8824555825 4.8068067475 1.55867954145565 1.45647129166867 1
"4765" 53 20 10 1.65633486996146 -1.7155799675 3.7791494225 1.26794355083709 1.14079159555567 0.966666666666667
"4766" 53 20 11 1.16291203384338 1.358902355 4.274945415 0.77412145479633 2.51826404116667 1
"4767" 53 20 12 1.66809844477719 -0.136805918975 5.3003547725 1.28294717476728 2.231638192916 1
"4768" 53 20 13 1.52794797164861 -1.01202213725 3.797856215 1.11517287578844 1.94095424059667 1
"4769" 53 20 14 1.92316612344318 1.23634489 6.78830581 1.65570614283569 4.9060614605 1
"4770" 53 20 15 1.67076362148648 1.84789276 6.3653279625 1.28637101624133 4.5458805895 1
"4771" 54 4 1 1.6888941591621 -8.7034087675 -1.862688285 1.30990632360462 -4.41786582466667 NA
"4772" 54 4 2 1.43521815872073 -5.378846 -1.3777235 1.01641286064361 -3.02265805 0.816666666666667
"4773" 54 4 3 1.29557749498345 -3.12482986 0.14045851825 0.883944467205325 -1.137364514698 0.95
"4774" 54 4 4 1.68321663167618 -6.6203662525 -0.891007278 1.30249036651915 -4.2068083064 0.496666666666667
"4775" 54 4 5 1.54853811989659 -4.773960455 0.6607145955 1.13837247256677 -2.52414890014 0.87
"4776" 54 4 6 1.83865229139716 -3.40765377 2.5378297875 1.52152596893652 0.489550212296667 0.996666666666667
"4777" 54 4 7 2.02541226676776 -4.1620645825 2.1094035625 1.8339529763455 -1.4511303687167 0.973333333333333
"4778" 54 4 8 1.60521542984905 -1.2965056175 3.7451471825 1.20475580703678 0.960665379467667 1
"4779" 54 4 9 1.60949720725301 -4.1368478075 1.5326230475 1.20992536277406 -1.78730672299 0.916666666666667
"4780" 54 4 10 1.88353524747873 -2.13304112 4.63699974 1.59137228173392 2.50438634539667 1
"4781" 54 4 11 1.73722411296336 -2.0543539025 3.5339347625 1.3747688113181 0.802054660072333 0.993333333333333
"4782" 54 4 12 2.19742423711964 -1.43090366 5.539016535 2.17817137048392 2.52745600152333 1
"4783" 54 4 13 1.89531388279606 -0.18464003 5.6455101775 1.61022730070169 3.15013478525167 1
"4784" 54 4 14 1.97602527167345 0.0519652635000006 6.0762008375 1.74557975529815 3.02599758283333 1
"4785" 54 4 15 2.27201260480242 -0.23939978 8.27505896 2.34685015993197 4.7934516794 1
"4786" 54 6 1 1.93048503549403 -7.69211857 -0.303685391250004 1.66786856403123 -3.59302950272667 NA
"4787" 54 6 2 1.99797819877447 -2.1964848575 4.4055522225 1.78432405986781 0.757327455472 0.99
"4788" 54 6 3 1.75263457561526 -4.37834302 1.4528245875 1.39611871819399 -1.63801925013033 0.803333333333333
"4789" 54 6 4 1.90190300362612 -4.631963335 1.078567355 1.62087231507876 -1.96319067551367 0.85
"4790" 54 6 5 1.78833651846303 -5.3528510925 0.429984090249996 1.44686331937594 -1.76677072352667 0.866666666666667
"4791" 54 6 6 1.94520798944086 -2.2561638725 3.7573582725 1.69260617458614 0.710363055929 0.956666666666667
"4792" 54 6 7 1.91892505141076 -3.278794635 3.26633158 1.64869904312958 -0.139012350049 0.896666666666667
"4793" 54 6 8 2.01746008550148 -3.5081323425 3.5904197075 1.81942688345467 -0.89533379426 0.88
"4794" 54 6 9 2.15774976159892 -2.7670170075 4.0469620975 2.09344540624549 0.76792580105 0.98
"4795" 54 6 10 1.87633134288044 -1.868110875 4.29812735249999 1.57994938177714 0.723211307321333 0.97
"4796" 54 6 11 1.8015087073534 -2.1984379275 3.84786487249999 1.46604774940075 0.872209073819667 0.966666666666667
"4797" 54 6 12 1.85158543545526 -1.348048855 5.0308417125 1.54133188378495 2.030864864635 1
"4798" 54 6 13 1.64775343762047 -0.672464902 5.073494595 1.25710933208777 2.60738100363333 1
"4799" 54 6 14 2.25622992882697 -0.95616615625 8.11998556 2.31010134443769 3.41590025093 1
"4800" 54 6 15 1.64491425743534 1.0403226575 6.0283272 1.25354523413387 3.54044232926667 1
"4801" 54 10 1 2.12848009052274 -9.0864200725 -0.71570215525 2.0330590039481 -4.40789125933333 NA
"4802" 54 10 2 1.81662993315728 -3.389927265 2.32331687 1.48838464345607 -0.888767412233333 0.903333333333333
"4803" 54 10 3 1.91861923378815 -5.1587960125 1.40920694 1.64819491899675 -2.03899434281 0.873333333333333
"4804" 54 10 4 2.2515512794362 -6.4118083125 2.2449582125 2.29931843458682 -1.79294241343333 0.756666666666667
"4805" 54 10 5 1.99063256677589 -5.8931378225 1.1440840825 1.77126509385702 -2.20095311927333 0.836666666666667
"4806" 54 10 6 1.84263211141167 -3.37822001 2.821175275 1.52759343414149 -0.574924557496667 0.956666666666667
"4807" 54 10 7 1.83213493981899 -3.9796949075 1.662261935 1.511641893246 -1.60465144517333 0.833333333333333
"4808" 54 10 8 2.127864724484 -2.2128929325 4.61181597 2.03180831333806 1.79642745182313 0.993333333333333
"4809" 54 10 9 2.17204878284461 -3.01454364 4.3649458625 2.12359466533781 0.763332413746267 0.95
"4810" 54 10 10 1.76857000314586 -0.5262690605 4.9344917325 1.41854467589918 2.36567137106 0.986666666666667
"4811" 54 10 11 1.5048120947579 -0.21468562475 3.866010305 1.08966854359652 1.89637558744667 0.996666666666667
"4812" 54 10 12 1.99393470041122 -3.43844541 4.1433729775 1.77712371555284 0.970054257881667 0.976666666666667
"4813" 54 10 13 1.88708821802295 1.7330015875 7.4670695675 1.59703643690556 4.28609494343333 1
"4814" 54 10 14 1.95717871278949 0.561736217000001 6.70101851 1.71298965392722 4.0730432011 1
"4815" 54 10 15 1.75351689457206 1.3141687925 6.4924681025 1.39735108379483 3.9485988302 1
"4816" 54 12 1 1.90249228499292 -6.72462012 -1.4613271475 1.6218277464133 -3.9543337038 NA
"4817" 54 12 2 1.76559153204177 -5.0794102 0.505698117749998 1.41432586749048 -3.58828852213333 0.603333333333333
"4818" 54 12 3 1.53631603035872 -4.95434685 -0.125477591975003 1.12454386168195 -2.17782488634333 0.686666666666667
"4819" 54 12 4 2.1449485617089 -7.5418087475 0.45915867375 2.06681759076123 -3.34861955818133 0.71
"4820" 54 12 5 1.95613959570736 -4.40171696 2.0622936975 1.71121058160861 -0.746815918086667 0.913333333333333
"4821" 54 12 6 1.46852784719573 -2.096623865 2.9565802875 1.05083944268827 0.0108025064783333 1
"4822" 54 12 7 1.78570440018679 -2.4822307825 2.90852733 1.44306001156357 1.26375957783 0.99
"4823" 54 12 8 1.70536111082219 -2.07064367 2.029045945 1.33165506399529 -0.583981259488 1
"4824" 54 12 9 1.90084793215263 -2.0997387425 3.340071485 1.61916308077769 1.12753176702667 0.983333333333333
"4825" 54 12 10 1.49227212254216 -1.045397485 3.62129698499999 1.07608944901312 0.577006093139667 1
"4826" 54 12 11 2.09775004487433 -1.149021765 4.7301453525 1.97153319508366 2.479366986064 1
"4827" 54 12 12 2.08853963014954 -1.3521196925 5.1342754325 1.95345792486029 3.38727896375667 0.99
"4828" 54 12 13 1.96815125176658 1.312320405 6.88576448 1.73188899694354 3.96385554132 1
"4829" 54 12 14 1.83169840716365 1.192119545 6.4969107725 1.51098215620528 3.68053708647333 1
"4830" 54 12 15 2.12563029667547 0.03157946415 6.5266837825 2.02727345263732 4.39730571458333 1
"4831" 54 15 1 1.84698479204212 -6.758362755 -1.1477256675 1.53425705227363 -3.2044396185 NA
"4832" 54 15 2 1.95637897766636 -4.63573408 2.35271830249999 1.71162026358317 -1.5612675617 0.703333333333333
"4833" 54 15 3 1.53631716110378 -2.5356936525 1.34167524 1.12454513325509 -0.45158103049 0.97
"4834" 54 15 4 1.89759596210932 -5.9651229375 0.620072797749998 1.61390616324573 -1.63016871598833 0.84
"4835" 54 15 5 1.65990883170211 -1.478127305 3.35475592 1.27248324008273 1.10944369594667 1
"4836" 54 15 6 1.70366201522578 -3.33539237 1.8972454925 1.32939437584662 -0.586986281415333 0.936666666666667
"4837" 54 15 7 1.87594590167346 -3.924588795 2.82426046 1.57934052152791 -0.544381027456667 0.913333333333333
"4838" 54 15 8 1.645095683111 -4.3028310075 0.486369159 1.25377268005658 -1.05038773600533 0.89
"4839" 54 15 9 1.76556995495813 -1.730971105 3.71440945 1.41429535079218 1.06519882669713 0.986666666666667
"4840" 54 15 10 1.94961427882139 -1.1382957725 5.47010228 1.70008074266013 2.12327534054667 1
"4841" 54 15 11 1.99671890256493 -2.67904449 4.55836629999999 1.7820784815635 0.679707449201667 0.97
"4842" 54 15 12 2.05776285342603 -2.1375883175 5.372447755 1.89425253525077 2.94115125494333 0.966666666666667
"4843" 54 15 13 1.97443075362097 -1.1616206625 5.615101995 1.74279861474494 2.79478064927333 1
"4844" 54 15 14 2.11433743978896 -1.0089514995 6.30556765 2.00450852612653 3.24902933299733 1
"4845" 54 15 15 2.22468975702579 1.25705306 9.6205958775 2.23837738979413 5.2382378007 1
"4846" 54 20 1 2.04847248814546 -2.4652929 1.94717708 1.87673573200572 0.1060676647 NA
"4847" 54 20 2 1.54714565720271 -2.1864443 0.53740528 1.1367884344799 -0.675301527605333 0.333333333333333
"4848" 54 20 3 2.10543906564646 -3.3945227425 1.2688255 1.98675078397894 -1.44000326333333 0.333333333333333
"4849" 54 20 4 1.23625749797549 -3.9306320625 -0.826308111000002 0.833033821807834 -1.58854995376 0.333333333333333
"4850" 54 20 5 1.979979140751 -2.7435326 2.044236155 1.75249521151009 -0.769739271933333 0.303333333333333
"4851" 54 20 6 1.78421046058876 -3.10939647 0.28231886 1.44090577661907 -1.20416400644467 0.333333333333333
"4852" 54 20 7 1.928735337959 -3.0334605175 0.99841298125 1.66495285006861 -0.87219289738 0.333333333333333
"4853" 54 20 8 2.11511868817252 -2.1071345325 3.14606 2.00607515705666 1.70200815708577 0.666666666666667
"4854" 54 20 9 1.5012485150038 1.4640883 3.8992336925 1.08579233352977 2.37896156166667 1
"4855" 54 20 10 0.712482820069107 -1.10434402 0.115662775 0.493389817193177 -0.479866917013333 0.333333333333333
"4856" 54 20 11 2.10006593720791 0.330904285 4.9253067 1.97610434479778 3.03046695323333 0.666666666666667
"4857" 54 20 12 1.23817094927087 -0.12759629 1.7526864 0.834629317418038 0.808014399949333 0.466666666666667
"4858" 54 20 13 0.687880100683349 2.6871889 4.9422055525 0.481399191783919 3.59513691166667 1
"4859" 54 20 14 1.67832406597559 2.151507495 5.8754021 1.29613341041989 4.42367708866667 1
"4860" 54 20 15 1.31153689777303 2.3124522375 4.9938617 0.898164865705136 4.01500079433333 1
"4861" 55 4 1 1.72653491145941 -6.106008125 -0.5516016015 1.36015189125055 -3.106452719 NA
"4862" 55 4 2 2.43507631676575 -5.39055207 2.2053227875 2.76250474243535 -1.72969581919333 0.71
"4863" 55 4 3 1.23791907150071 -2.4771133225 0.6535569675 0.834419119319883 -1.18555669253 0.906666666666667
"4864" 55 4 4 1.8034256415931 -2.2090962275 2.0797285775 1.46886076184714 -0.185093568246667 0.936666666666667
"4865" 55 4 5 2.11399044685419 -5.5366862525 0.84947838025 2.00381309649184 -2.28751210356033 0.59
"4866" 55 4 6 2.07402833608027 -1.9288113975 4.27859449 1.92531540847331 1.38054445231667 0.99
"4867" 55 4 7 0.907841531795232 -0.9026143625 1.3831893275 0.599837195505679 0.220928395796667 0.993333333333333
"4868" 55 4 8 1.87163871852016 -1.8920089825 3.653245735 1.57255264145557 0.972321170808 0.966666666666667
"4869" 55 4 9 2.01795041732911 -4.402980945 1.36323739 1.82031922511755 -0.892293432793333 0.803333333333333
"4870" 55 4 10 1.83985385661407 -0.271012239 4.5940980325 1.52335528041585 1.57225113938197 1
"4871" 55 4 11 1.89841865960268 -2.251966015 3.0659117575 1.61523446612155 -0.255963048682333 1
"4872" 55 4 12 2.24472360093704 -2.5182165775 6.30806811999999 2.28367289966866 3.31996365336333 0.983333333333333
"4873" 55 4 13 1.91881313396962 -0.17377465375 5.610314275 1.64851453527647 2.13265299653067 1
"4874" 55 4 14 1.56993462666578 2.487660325 6.3460462175 1.16299211479902 4.245474105 1
"4875" 55 4 15 1.73474408665229 1.3216063175 5.4166812425 1.37136357278031 3.14596219066667 1
"4876" 55 6 1 1.98493370076031 -6.1690249825 0.337365187499999 1.76119959960211 -3.0019000046 NA
"4877" 55 6 2 2.16034898569323 -6.37846736 0.900667685749992 2.09889381773929 -3.26785604386733 0.476666666666667
"4878" 55 6 3 2.08606229343617 -6.017081265 1.5284756525 1.94862454125629 -1.728100649336 0.71
"4879" 55 6 4 2.08461933949974 -5.5638294925 1.3793993025 1.94581479345971 -2.18923152626333 0.6
"4880" 55 6 5 1.97382321299516 -4.2062350575 2.0104463975 1.74174011535712 -1.65370736377333 0.603333333333333
"4881" 55 6 6 1.97598694644336 -3.6818120375 2.71414603 1.74551285683434 -0.621352979074333 0.766666666666667
"4882" 55 6 7 1.75923534329247 -3.62520147 1.9619235775 1.40536465507272 -0.619150481474 0.89
"4883" 55 6 8 2.20503265680613 -2.93147161 5.07199732 2.19480701766205 0.519002123617667 0.836666666666667
"4884" 55 6 9 1.9363267576177 -2.5247498575 3.6211388825 1.67764030282349 0.920007290555333 0.93
"4885" 55 6 10 1.89330551364589 -1.87955149 4.06308595 1.60699661515671 1.26695574859667 0.963333333333333
"4886" 55 6 11 1.87317191667957 -1.3294601775 4.4306894225 1.57496552551306 1.98732064398 0.996666666666667
"4887" 55 6 12 2.06825619844803 -0.09139408205 7.21741941 1.91423423474652 3.61891302946 1
"4888" 55 6 13 1.90037716875874 1.8261897825 8.16591781 1.61840101746036 4.80242271066667 1
"4889" 55 6 14 2.06346480189542 -0.7971427705 6.6532320375 1.90508431737946 2.87427873183 1
"4890" 55 6 15 1.82668370805179 0.324161848 6.1329747325 1.50342400210172 4.02457657193 1
"4891" 55 10 1 1.61064283525446 -5.92007263 -1.7909097575 1.21131228144407 -3.88278198366667 NA
"4892" 55 10 2 1.51592747309912 -2.9057969575 2.0050719775 1.10184818699637 0.322015302120667 0.996666666666667
"4893" 55 10 3 2.22014912163635 -3.330343145 3.63014773 2.22823677404522 -0.0717014042013333 0.973333333333333
"4894" 55 10 4 2.24252384892433 -5.455053935 2.3301930625 2.27865490680465 -1.05348893216067 0.936666666666667
"4895" 55 10 5 1.85866819046975 -4.7577319025 1.433527505 1.5522875121302 -1.59504241744567 0.81
"4896" 55 10 6 1.68923982851241 -2.194518165 2.7597720425 1.31035919634007 -0.397755691658333 1
"4897" 55 10 7 1.53409692769887 -1.00397896725 3.262073005 1.12205115022162 1.01738163757333 1
"4898" 55 10 8 1.65067946217488 -2.6478375025 2.29927518 1.26079305155963 0.538977245393 0.97
"4899" 55 10 9 1.54556904291829 -1.28569365 3.05590952 1.13499756971819 0.320859402406133 1
"4900" 55 10 10 1.92286687038482 -1.295081785 4.3691761675 1.65521074183753 2.13586513286 1
"4901" 55 10 11 1.81061056647154 -0.6249064685 4.20839408 1.47945242064981 1.56458156129567 1
"4902" 55 10 12 2.29769743258405 -2.5608382775 5.3495713925 2.40790939331887 2.14123234936667 0.963333333333333
"4903" 55 10 13 2.03440795716063 1.76089084 7.268832885 1.85052507650245 4.17067551233333 1
"4904" 55 10 14 2.45137553101121 -2.95541615 5.64548323 2.80790035046168 0.921605047965 1
"4905" 55 10 15 1.879017914229 0.17593092675 5.92912534249999 1.58419973540105 2.51745306219333 1
"4906" 55 12 1 2.17492062558112 -7.3655590575 -0.1789168255 2.12970206079484 -3.03444588287333 NA
"4907" 55 12 2 1.80898162117151 -5.11954768 0.951562716 1.47704443535319 -1.774487803091 0.62
"4908" 55 12 3 2.20481669274073 -6.8768264525 1.26799488499999 2.19433306939549 -2.48070690245 0.553333333333333
"4909" 55 12 4 2.43017994338856 -8.177762605 1.999196125 2.7490115485754 -2.56287382460333 0.59
"4910" 55 12 5 1.63525004342485 -4.3861497525 1.4773145725 1.2414890552997 -2.11774814068367 0.573333333333333
"4911" 55 12 6 2.1506752798118 -4.0375070225 4.16369083249999 2.07868762821272 0.616914633686667 0.93
"4912" 55 12 7 2.09303746679244 -3.4248958825 5.0019840225 1.96226404890275 -0.150381240183333 0.766666666666667
"4913" 55 12 8 1.75753425212971 -4.1896176 2.2029482175 1.40297603388472 -0.715256403920333 0.8
"4914" 55 12 9 1.90731778484635 -2.343676515 3.100120655 1.62967278886858 0.719096816256333 0.98
"4915" 55 12 10 1.84035853647811 -0.40657667925 5.442593995 1.52412428118494 3.10476449034333 0.99
"4916" 55 12 11 1.712619966819 0.0215376141525001 4.47849054 1.34135652449637 2.54666020346033 1
